country,year,sex,age,suicides_no,population,suicides/100k pop,country-year,HDI for year, gdp_for_year ($) ,gdp_per_capita ($),generation
Armenia,1995,female,35-54 years,8.0,453600,1.76,Armenia1995,0.605,"1,46,83,17,350",426.0,Boomers
Armenia,1995,female,15-24 years,3.0,303200,0.99,Armenia1995,0.605,"1,46,83,17,350",426.0,Generation X
Armenia,1995,male,5-14 years,1.0,388200,0.26,Armenia1995,0.605,"1,46,83,17,350",426.0,Millenials
Armenia,1995,female,5-14 years,0.0,369700,0.0,Armenia1995,0.605,"1,46,83,17,350",426.0,Millenials
Armenia,2000,male,75+ years,4.0,37600,10.64,Armenia2000,0.648,"1,91,15,63,665",530.0,G.I. Generation
Armenia,2000,female,75+ years,5.0,66500,7.52,Armenia2000,0.648,"1,91,15,63,665",530.0,G.I. Generation
Armenia,2000,male,55-74 years,14.0,234300,5.98,Armenia2000,0.648,"1,91,15,63,665",530.0,Silent
Armenia,2000,male,35-54 years,18.0,481100,3.74,Armenia2000,0.648,"1,91,15,63,665",530.0,Boomers
Armenia,2000,male,25-34 years,5.0,283300,1.76,Armenia2000,0.648,"1,91,15,63,665",530.0,Generation X
Armenia,2000,male,15-24 years,6.0,358000,1.68,Armenia2000,0.648,"1,91,15,63,665",530.0,Generation X
Armenia,2000,female,25-34 years,4.0,280400,1.43,Armenia2000,0.648,"1,91,15,63,665",530.0,Generation X
Armenia,2000,female,55-74 years,4.0,292700,1.37,Armenia2000,0.648,"1,91,15,63,665",530.0,Silent
Armenia,2000,female,35-54 years,1.0,555300,0.18,Armenia2000,0.648,"1,91,15,63,665",530.0,Boomers
Armenia,2000,female,15-24 years,0.0,341100,0.0,Armenia2000,0.648,"1,91,15,63,665",530.0,Generation X
Armenia,2000,female,5-14 years,0.0,328000,0.0,Armenia2000,0.648,"1,91,15,63,665",530.0,Millenials
Armenia,2000,male,5-14 years,0.0,348200,0.0,Armenia2000,0.648,"1,91,15,63,665",530.0,Millenials
Armenia,2010,male,75+ years,6.0,52333,11.47,Armenia2010,0.721,"9,26,02,84,938",3460.0,Silent
Armenia,2010,male,55-74 years,13.0,193100,6.73,Armenia2010,0.721,"9,26,02,84,938",3460.0,Silent
Armenia,2010,male,25-34 years,10.0,202936,4.93,Armenia2010,0.721,"9,26,02,84,938",3460.0,Generation X
Armenia,2010,male,35-54 years,15.0,346739,4.33,Armenia2010,0.721,"9,26,02,84,938",3460.0,Generation X
Armenia,2010,male,15-24 years,8.0,252152,3.17,Armenia2010,0.721,"9,26,02,84,938",3460.0,Millenials
Armenia,2010,female,55-74 years,7.0,253182,2.76,Armenia2010,0.721,"9,26,02,84,938",3460.0,Silent
Armenia,2010,female,75+ years,2.0,81770,2.45,Armenia2010,0.721,"9,26,02,84,938",3460.0,Silent
Armenia,2010,female,5-14 years,2.0,167142,1.2,Armenia2010,0.721,"9,26,02,84,938",3460.0,Generation Z
Armenia,2010,female,35-54 years,5.0,427571,1.17,Armenia2010,0.721,"9,26,02,84,938",3460.0,Generation X
Armenia,2010,male,5-14 years,2.0,191722,1.04,Armenia2010,0.721,"9,26,02,84,938",3460.0,Generation Z
Armenia,2010,female,15-24 years,2.0,270727,0.74,Armenia2010,0.721,"9,26,02,84,938",3460.0,Millenials
Armenia,2010,female,25-34 years,1.0,236851,0.42,Armenia2010,0.721,"9,26,02,84,938",3460.0,Generation X
Armenia,2011,female,75+ years,6.0,86643,6.92,Armenia2011,0.723,"10,14,21,11,334",3798.0,Silent
Armenia,2011,male,35-54 years,23.0,341199,6.74,Armenia2011,0.723,"10,14,21,11,334",3798.0,Generation X
Armenia,2011,male,55-74 years,11.0,194982,5.64,Armenia2011,0.723,"10,14,21,11,334",3798.0,Boomers
Armenia,2011,male,25-34 years,8.0,209914,3.81,Armenia2011,0.723,"10,14,21,11,334",3798.0,Millenials
Armenia,2011,male,75+ years,2.0,55565,3.6,Armenia2011,0.723,"10,14,21,11,334",3798.0,Silent
Armenia,2011,male,15-24 years,7.0,245227,2.85,Armenia2011,0.723,"10,14,21,11,334",3798.0,Millenials
Armenia,2011,female,15-24 years,4.0,259823,1.54,Armenia2011,0.723,"10,14,21,11,334",3798.0,Millenials
Armenia,2011,female,55-74 years,3.0,256541,1.17,Armenia2011,0.723,"10,14,21,11,334",3798.0,Boomers
Armenia,2011,female,35-54 years,3.0,422179,0.71,Armenia2011,0.723,"10,14,21,11,334",3798.0,Generation X
Armenia,2011,female,25-34 years,0.0,244912,0.0,Armenia2011,0.723,"10,14,21,11,334",3798.0,Millenials
Armenia,2011,female,5-14 years,0.0,164004,0.0,Armenia2011,0.723,"10,14,21,11,334",3798.0,Generation Z
Armenia,2011,male,5-14 years,0.0,189377,0.0,Armenia2011,0.723,"10,14,21,11,334",3798.0,Generation Z
Armenia,2012,male,75+ years,5.0,56598,8.83,Armenia2012,0.728,"10,61,93,20,049",3773.0,Silent
Armenia,2012,male,35-54 years,26.0,376743,6.9,Armenia2012,0.728,"10,61,93,20,049",3773.0,Generation X
Armenia,2012,male,55-74 years,11.0,212482,5.18,Armenia2012,0.728,"10,61,93,20,049",3773.0,Boomers
Armenia,2012,male,25-34 years,11.0,245443,4.48,Armenia2012,0.728,"10,61,93,20,049",3773.0,Millenials
Armenia,2012,female,75+ years,3.0,91237,3.29,Armenia2012,0.728,"10,61,93,20,049",3773.0,Silent
Armenia,2012,male,15-24 years,5.0,255119,1.96,Armenia2012,0.728,"10,61,93,20,049",3773.0,Millenials
Armenia,2012,female,35-54 years,7.0,428953,1.63,Armenia2012,0.728,"10,61,93,20,049",3773.0,Generation X
Armenia,2012,female,25-34 years,4.0,259768,1.54,Armenia2012,0.728,"10,61,93,20,049",3773.0,Millenials
Armenia,2012,female,55-74 years,4.0,273394,1.46,Armenia2012,0.728,"10,61,93,20,049",3773.0,Boomers
Armenia,2012,female,15-24 years,2.0,255088,0.78,Armenia2012,0.728,"10,61,93,20,049",3773.0,Millenials
Armenia,2012,male,5-14 years,1.0,192409,0.52,Armenia2012,0.728,"10,61,93,20,049",3773.0,Generation Z
Armenia,2012,female,5-14 years,0.0,167066,0.0,Armenia2012,0.728,"10,61,93,20,049",3773.0,Generation Z
Armenia,2013,male,75+ years,7.0,58640,11.94,Armenia2013,0.731,"11,12,14,65,767",3957.0,Silent
Armenia,2013,female,75+ years,6.0,95093,6.31,Armenia2013,0.731,"11,12,14,65,767",3957.0,Silent
Armenia,2013,male,55-74 years,11.0,218063,5.04,Armenia2013,0.731,"11,12,14,65,767",3957.0,Boomers
Armenia,2013,female,55-74 years,11.0,280566,3.92,Armenia2013,0.731,"11,12,14,65,767",3957.0,Boomers
Armenia,2013,male,25-34 years,9.0,250487,3.59,Armenia2013,0.731,"11,12,14,65,767",3957.0,Millenials
Armenia,2013,male,35-54 years,13.0,370440,3.51,Armenia2013,0.731,"11,12,14,65,767",3957.0,Generation X
Armenia,2013,female,35-54 years,6.0,423841,1.42,Armenia2013,0.731,"11,12,14,65,767",3957.0,Generation X
Armenia,2013,male,15-24 years,2.0,243687,0.82,Armenia2013,0.731,"11,12,14,65,767",3957.0,Millenials
Armenia,2013,male,5-14 years,1.0,193754,0.52,Armenia2013,0.731,"11,12,14,65,767",3957.0,Generation Z
Armenia,2013,female,15-24 years,1.0,242386,0.41,Armenia2013,0.731,"11,12,14,65,767",3957.0,Millenials
Armenia,2013,female,25-34 years,0.0,265616,0.0,Armenia2013,0.731,"11,12,14,65,767",3957.0,Millenials
Armenia,2013,female,5-14 years,0.0,168091,0.0,Armenia2013,0.731,"11,12,14,65,767",3957.0,Generation Z
Armenia,2014,male,75+ years,9.0,60108,14.97,Armenia2014,0.733,"11,60,95,12,940",4142.0,Silent
Armenia,2014,female,75+ years,6.0,98118,6.12,Armenia2014,0.733,"11,60,95,12,940",4142.0,Silent
Armenia,2014,male,55-74 years,12.0,224430,5.35,Armenia2014,0.733,"11,60,95,12,940",4142.0,Boomers
Armenia,2014,male,35-54 years,13.0,363362,3.58,Armenia2014,0.733,"11,60,95,12,940",4142.0,Generation X
Armenia,2014,male,25-34 years,6.0,253461,2.37,Armenia2014,0.733,"11,60,95,12,940",4142.0,Millenials
Armenia,2014,female,55-74 years,4.0,288822,1.38,Armenia2014,0.733,"11,60,95,12,940",4142.0,Boomers
Armenia,2014,male,15-24 years,3.0,230760,1.3,Armenia2014,0.733,"11,60,95,12,940",4142.0,Millenials
Armenia,2014,female,15-24 years,2.0,227895,0.88,Armenia2014,0.733,"11,60,95,12,940",4142.0,Millenials
Armenia,2014,female,5-14 years,1.0,171332,0.58,Armenia2014,0.733,"11,60,95,12,940",4142.0,Generation Z
Armenia,2014,female,35-54 years,2.0,417829,0.48,Armenia2014,0.733,"11,60,95,12,940",4142.0,Generation X
Armenia,2014,female,25-34 years,0.0,269937,0.0,Armenia2014,0.733,"11,60,95,12,940",4142.0,Millenials
Armenia,2014,male,5-14 years,0.0,196975,0.0,Armenia2014,0.733,"11,60,95,12,940",4142.0,Generation Z
Australia,1990,male,75+ years,87.0,276900,31.42,Australia1990,0.865,"3,10,83,80,14,621",19665.0,G.I. Generation
Australia,1990,male,25-34 years,418.0,1415000,29.54,Australia1990,0.865,"3,10,83,80,14,621",19665.0,Boomers
Australia,1990,male,15-24 years,374.0,1405900,26.6,Australia1990,0.865,"3,10,83,80,14,621",19665.0,Generation X
Australia,1990,male,55-74 years,325.0,1266400,25.66,Australia1990,0.865,"3,10,83,80,14,621",19665.0,G.I. Generation
Australia,1990,male,35-54 years,549.0,2220600,24.72,Australia1990,0.865,"3,10,83,80,14,621",19665.0,Silent
Australia,1990,female,75+ years,37.0,465600,7.95,Australia1990,0.865,"3,10,83,80,14,621",19665.0,G.I. Generation
Australia,1990,female,25-34 years,109.0,1401200,7.78,Australia1990,0.865,"3,10,83,80,14,621",19665.0,Boomers
Australia,1990,female,55-74 years,98.0,1349000,7.26,Australia1990,0.865,"3,10,83,80,14,621",19665.0,G.I. Generation
Australia,1990,female,35-54 years,136.0,2154800,6.31,Australia1990,0.865,"3,10,83,80,14,621",19665.0,Silent
Australia,1990,female,15-24 years,64.0,1354800,4.72,Australia1990,0.865,"3,10,83,80,14,621",19665.0,Generation X
Australia,1990,male,5-14 years,5.0,1281300,0.39,Australia1990,0.865,"3,10,83,80,14,621",19665.0,Generation X
Australia,1990,female,5-14 years,0.0,1215500,0.0,Australia1990,0.865,"3,10,83,80,14,621",19665.0,Generation X
Australia,1995,male,25-34 years,440.0,1421100,30.96,Australia1995,0.882,"3,67,21,63,64,716",21902.0,Generation X
Australia,1995,male,75+ years,88.0,328300,26.8,Australia1995,0.882,"3,67,21,63,64,716",21902.0,G.I. Generation
Australia,1995,male,35-54 years,587.0,2507400,23.41,Australia1995,0.882,"3,67,21,63,64,716",21902.0,Boomers
Australia,1995,male,15-24 years,318.0,1374600,23.13,Australia1995,0.882,"3,67,21,63,64,716",21902.0,Generation X
Australia,1995,male,55-74 years,274.0,1366600,20.05,Australia1995,0.882,"3,67,21,63,64,716",21902.0,Silent
Australia,1995,female,35-54 years,180.0,2472200,7.28,Australia1995,0.882,"3,67,21,63,64,716",21902.0,Boomers
Australia,1995,female,25-34 years,91.0,1417500,6.42,Australia1995,0.882,"3,67,21,63,64,716",21902.0,Generation X
Australia,1995,female,15-24 years,81.0,1321300,6.13,Australia1995,0.882,"3,67,21,63,64,716",21902.0,Generation X
Australia,1995,female,55-74 years,79.0,1430300,5.52,Australia1995,0.882,"3,67,21,63,64,716",21902.0,Silent
Australia,1995,female,75+ years,28.0,539200,5.19,Australia1995,0.882,"3,67,21,63,64,716",21902.0,G.I. Generation
Australia,1995,male,5-14 years,4.0,1326300,0.3,Australia1995,0.882,"3,67,21,63,64,716",21902.0,Millenials
Australia,1995,female,5-14 years,0.0,1261500,0.0,Australia1995,0.882,"3,67,21,63,64,716",21902.0,Millenials
Australia,2000,male,25-34 years,466.0,1430700,32.57,Australia2000,0.898,"4,15,03,42,27,218",23219.0,Generation X
Australia,2000,male,75+ years,115.0,416077,27.64,Australia2000,0.898,"4,15,03,42,27,218",23219.0,G.I. Generation
Australia,2000,male,35-54 years,745.0,2769752,26.9,Australia2000,0.898,"4,15,03,42,27,218",23219.0,Boomers
Australia,2000,male,15-24 years,271.0,1333011,20.33,Australia2000,0.898,"4,15,03,42,27,218",23219.0,Generation X
Australia,2000,male,55-74 years,281.0,1522620,18.46,Australia2000,0.898,"4,15,03,42,27,218",23219.0,Silent
Australia,2000,female,25-34 years,106.0,1445332,7.33,Australia2000,0.898,"4,15,03,42,27,218",23219.0,Generation X
Australia,2000,female,35-54 years,200.0,2782583,7.19,Australia2000,0.898,"4,15,03,42,27,218",23219.0,Boomers
Australia,2000,female,15-24 years,78.0,1285283,6.07,Australia2000,0.898,"4,15,03,42,27,218",23219.0,Generation X
Australia,2000,female,55-74 years,87.0,1549060,5.62,Australia2000,0.898,"4,15,03,42,27,218",23219.0,Silent
Australia,2000,female,75+ years,33.0,652895,5.05,Australia2000,0.898,"4,15,03,42,27,218",23219.0,G.I. Generation
Australia,2000,male,5-14 years,8.0,1377301,0.58,Australia2000,0.898,"4,15,03,42,27,218",23219.0,Millenials
Australia,2000,female,5-14 years,1.0,1309796,0.08,Australia2000,0.898,"4,15,03,42,27,218",23219.0,Millenials
Australia,2010,male,35-54 years,816.0,3076853,26.52,Australia2010,0.927,"11,44,26,05,47,873",54887.0,Generation X
Australia,2010,male,75+ years,151.0,582009,25.94,Australia2010,0.927,"11,44,26,05,47,873",54887.0,Silent
Australia,2010,male,25-34 years,311.0,1606526,19.36,Australia2010,0.927,"11,44,26,05,47,873",54887.0,Generation X
Australia,2010,male,55-74 years,360.0,2051197,17.55,Australia2010,0.927,"11,44,26,05,47,873",54887.0,Silent
Australia,2010,male,15-24 years,222.0,1618860,13.71,Australia2010,0.927,"11,44,26,05,47,873",54887.0,Millenials
Australia,2010,female,35-54 years,228.0,3132534,7.28,Australia2010,0.927,"11,44,26,05,47,873",54887.0,Generation X
Australia,2010,female,25-34 years,94.0,1579905,5.95,Australia2010,0.927,"11,44,26,05,47,873",54887.0,Generation X
Australia,2010,female,75+ years,43.0,805401,5.34,Australia2010,0.927,"11,44,26,05,47,873",54887.0,Silent
Australia,2010,female,15-24 years,80.0,1521652,5.26,Australia2010,0.927,"11,44,26,05,47,873",54887.0,Millenials
Australia,2010,female,55-74 years,104.0,2103428,4.94,Australia2010,0.927,"11,44,26,05,47,873",54887.0,Silent
Australia,2010,male,5-14 years,7.0,1420846,0.49,Australia2010,0.927,"11,44,26,05,47,873",54887.0,Generation Z
Australia,2010,female,5-14 years,4.0,1348336,0.3,Australia2010,0.927,"11,44,26,05,47,873",54887.0,Generation Z
Australia,2011,male,75+ years,146.0,588053,24.83,Australia2011,0.93,"13,94,28,07,84,778",66770.0,Silent
Australia,2011,male,35-54 years,704.0,3072726,22.91,Australia2011,0.93,"13,94,28,07,84,778",66770.0,Generation X
Australia,2011,male,25-34 years,347.0,1610295,21.55,Australia2011,0.93,"13,94,28,07,84,778",66770.0,Millenials
Australia,2011,male,55-74 years,366.0,2104816,17.39,Australia2011,0.93,"13,94,28,07,84,778",66770.0,Boomers
Australia,2011,male,15-24 years,242.0,1570069,15.41,Australia2011,0.93,"13,94,28,07,84,778",66770.0,Millenials
Australia,2011,female,35-54 years,230.0,3124328,7.36,Australia2011,0.93,"13,94,28,07,84,778",66770.0,Generation X
Australia,2011,female,15-24 years,93.0,1495053,6.22,Australia2011,0.93,"13,94,28,07,84,778",66770.0,Millenials
Australia,2011,female,55-74 years,118.0,2139108,5.52,Australia2011,0.93,"13,94,28,07,84,778",66770.0,Boomers
Australia,2011,female,75+ years,45.0,817927,5.5,Australia2011,0.93,"13,94,28,07,84,778",66770.0,Silent
Australia,2011,female,25-34 years,85.0,1584036,5.37,Australia2011,0.93,"13,94,28,07,84,778",66770.0,Millenials
Australia,2011,female,5-14 years,9.0,1351751,0.67,Australia2011,0.93,"13,94,28,07,84,778",66770.0,Generation Z
Australia,2011,male,5-14 years,7.0,1423748,0.49,Australia2011,0.93,"13,94,28,07,84,778",66770.0,Generation Z
Australia,2012,male,75+ years,158.0,606842,26.04,Australia2012,0.932,"15,43,41,10,12,580",72669.0,Silent
Australia,2012,male,35-54 years,802.0,3098534,25.88,Australia2012,0.932,"15,43,41,10,12,580",72669.0,Generation X
Australia,2012,male,25-34 years,351.0,1657638,21.17,Australia2012,0.932,"15,43,41,10,12,580",72669.0,Millenials
Australia,2012,male,55-74 years,396.0,2162980,18.31,Australia2012,0.932,"15,43,41,10,12,580",72669.0,Boomers
Australia,2012,male,15-24 years,217.0,1579672,13.74,Australia2012,0.932,"15,43,41,10,12,580",72669.0,Millenials
Australia,2012,female,35-54 years,258.0,3149749,8.19,Australia2012,0.932,"15,43,41,10,12,580",72669.0,Generation X
Australia,2012,female,15-24 years,109.0,1503934,7.25,Australia2012,0.932,"15,43,41,10,12,580",72669.0,Millenials
Australia,2012,female,75+ years,52.0,832122,6.25,Australia2012,0.932,"15,43,41,10,12,580",72669.0,Silent
Australia,2012,female,25-34 years,98.0,1630077,6.01,Australia2012,0.932,"15,43,41,10,12,580",72669.0,Millenials
Australia,2012,female,55-74 years,123.0,2206179,5.58,Australia2012,0.932,"15,43,41,10,12,580",72669.0,Boomers
Australia,2012,female,5-14 years,10.0,1368580,0.73,Australia2012,0.932,"15,43,41,10,12,580",72669.0,Generation Z
Australia,2012,male,5-14 years,6.0,1442602,0.42,Australia2012,0.932,"15,43,41,10,12,580",72669.0,Generation Z
Australia,2013,male,75+ years,160.0,627275,25.51,Australia2013,0.933,"15,73,69,65,22,007",72856.0,Silent
Australia,2013,male,35-54 years,754.0,3118829,24.18,Australia2013,0.933,"15,73,69,65,22,007",72856.0,Generation X
Australia,2013,male,25-34 years,329.0,1702401,19.33,Australia2013,0.933,"15,73,69,65,22,007",72856.0,Millenials
Australia,2013,male,55-74 years,418.0,2221866,18.81,Australia2013,0.933,"15,73,69,65,22,007",72856.0,Boomers
Australia,2013,male,15-24 years,267.0,1591539,16.78,Australia2013,0.933,"15,73,69,65,22,007",72856.0,Millenials
Australia,2013,female,35-54 years,275.0,3171477,8.67,Australia2013,0.933,"15,73,69,65,22,007",72856.0,Generation X
Australia,2013,female,55-74 years,145.0,2276104,6.37,Australia2013,0.933,"15,73,69,65,22,007",72856.0,Boomers
Australia,2013,female,15-24 years,95.0,1512779,6.28,Australia2013,0.933,"15,73,69,65,22,007",72856.0,Millenials
Australia,2013,female,25-34 years,95.0,1676648,5.67,Australia2013,0.933,"15,73,69,65,22,007",72856.0,Millenials
Australia,2013,female,75+ years,48.0,847577,5.66,Australia2013,0.933,"15,73,69,65,22,007",72856.0,Silent
Australia,2013,male,5-14 years,16.0,1464302,1.09,Australia2013,0.933,"15,73,69,65,22,007",72856.0,Generation Z
Australia,2013,female,5-14 years,6.0,1389383,0.43,Australia2013,0.933,"15,73,69,65,22,007",72856.0,Generation Z
Australia,2014,male,35-54 years,866.0,3130341,27.66,Australia2014,0.935,"14,64,95,54,75,994",66809.0,Generation X
Australia,2014,male,75+ years,164.0,649925,25.23,Australia2014,0.935,"14,64,95,54,75,994",66809.0,Silent
Australia,2014,male,25-34 years,404.0,1730968,23.34,Australia2014,0.935,"14,64,95,54,75,994",66809.0,Millenials
Australia,2014,male,55-74 years,471.0,2279114,20.67,Australia2014,0.935,"14,64,95,54,75,994",66809.0,Boomers
Australia,2014,male,15-24 years,271.0,1604935,16.89,Australia2014,0.935,"14,64,95,54,75,994",66809.0,Millenials
Australia,2014,female,35-54 years,277.0,3189475,8.68,Australia2014,0.935,"14,64,95,54,75,994",66809.0,Generation X
Australia,2014,female,25-34 years,119.0,1716803,6.93,Australia2014,0.935,"14,64,95,54,75,994",66809.0,Millenials
Australia,2014,female,55-74 years,157.0,2344644,6.7,Australia2014,0.935,"14,64,95,54,75,994",66809.0,Boomers
Australia,2014,female,15-24 years,96.0,1520955,6.31,Australia2014,0.935,"14,64,95,54,75,994",66809.0,Millenials
Australia,2014,female,75+ years,45.0,865915,5.2,Australia2014,0.935,"14,64,95,54,75,994",66809.0,Silent
Australia,2014,female,5-14 years,15.0,1408758,1.06,Australia2014,0.935,"14,64,95,54,75,994",66809.0,Generation Z
Australia,2014,male,5-14 years,6.0,1485754,0.4,Australia2014,0.935,"14,64,95,54,75,994",66809.0,Generation Z
Austria,1985,male,75+ years,152.0,156535,97.1,Austria1985,0.764,"69,38,67,74,475",9759.0,G.I. Generation
Austria,1985,male,55-74 years,355.0,584253,60.76,Austria1985,0.764,"69,38,67,74,475",9759.0,G.I. Generation
Austria,1985,male,35-54 years,515.0,940526,54.76,Austria1985,0.764,"69,38,67,74,475",9759.0,Silent
Austria,1985,male,25-34 years,232.0,548783,42.28,Austria1985,0.764,"69,38,67,74,475",9759.0,Boomers
Austria,1985,female,75+ years,110.0,339223,32.43,Austria1985,0.764,"69,38,67,74,475",9759.0,G.I. Generation
Austria,1985,male,15-24 years,207.0,653728,31.66,Austria1985,0.764,"69,38,67,74,475",9759.0,Generation X
Austria,1985,female,55-74 years,220.0,842978,26.1,Austria1985,0.764,"69,38,67,74,475",9759.0,G.I. Generation
Austria,1985,female,35-54 years,186.0,936799,19.85,Austria1985,0.764,"69,38,67,74,475",9759.0,Silent
Austria,1985,female,25-34 years,56.0,544765,10.28,Austria1985,0.764,"69,38,67,74,475",9759.0,Boomers
Austria,1985,female,15-24 years,50.0,633592,7.89,Austria1985,0.764,"69,38,67,74,475",9759.0,Generation X
Austria,1985,male,5-14 years,6.0,475074,1.26,Austria1985,0.764,"69,38,67,74,475",9759.0,Generation X
Austria,1985,female,5-14 years,2.0,453859,0.44,Austria1985,0.764,"69,38,67,74,475",9759.0,Generation X
Austria,1990,male,75+ years,186.0,165206,112.59,Austria1990,0.794,"1,66,46,33,86,663",23020.0,G.I. Generation
Austria,1990,male,55-74 years,320.0,598225,53.49,Austria1990,0.794,"1,66,46,33,86,663",23020.0,G.I. Generation
Austria,1990,male,35-54 years,418.0,985787,42.4,Austria1990,0.794,"1,66,46,33,86,663",23020.0,Silent
Austria,1990,female,75+ years,132.0,365227,36.14,Austria1990,0.794,"1,66,46,33,86,663",23020.0,G.I. Generation
Austria,1990,male,25-34 years,209.0,646830,32.31,Austria1990,0.794,"1,66,46,33,86,663",23020.0,Boomers
Austria,1990,male,15-24 years,150.0,589106,25.46,Austria1990,0.794,"1,66,46,33,86,663",23020.0,Generation X
Austria,1990,female,55-74 years,173.0,802079,21.57,Austria1990,0.794,"1,66,46,33,86,663",23020.0,G.I. Generation
Austria,1990,female,35-54 years,150.0,984274,15.24,Austria1990,0.794,"1,66,46,33,86,663",23020.0,Silent
Austria,1990,female,25-34 years,53.0,626994,8.45,Austria1990,0.794,"1,66,46,33,86,663",23020.0,Boomers
Austria,1990,female,15-24 years,31.0,568627,5.45,Austria1990,0.794,"1,66,46,33,86,663",23020.0,Generation X
Austria,1990,female,5-14 years,2.0,437872,0.46,Austria1990,0.794,"1,66,46,33,86,663",23020.0,Generation X
Austria,1990,male,5-14 years,1.0,461126,0.22,Austria1990,0.794,"1,66,46,33,86,663",23020.0,Generation X
